Epoch,TrainLoss,ValLoss
97,0.6274771164978167,2.449734408249977
98,0.678980854905485,2.3030817691205048
99,0.6639941923524109,2.4100271178045074
100,0.6435429287898866,2.3561072537849768
101,0.6150853303609286,2.170979874536739
102,0.6146942399917765,2.33549887485087
103,0.6564963664327349,2.3281368492295647
104,0.6244675645712299,2.065289866011748
105,0.6169060388234611,2.1863821455224315
106,0.6165207525517078,2.469357534573116
107,0.69484254998639,2.662448697941851
108,0.7777669120704511,3.049237718124436
109,0.770663527079991,3.310043290058289
110,0.7667683873314263,2.404065377802055
111,0.652205402039467,2.3303333881558945
112,0.6841076318978538,2.5083938186687225
113,0.7399127929043987,2.6568672006648772
114,0.726312706390775,2.6602113248366197
115,0.763862979375845,3.263472643976223
116,0.7558001566078163,3.672231783264318
117,1.1567215653176004,4.53066230370671
118,1.4442167827785921,3.0031664448259523
119,0.7713477488709076,2.3098391335036603
120,0.6786844179441863,2.492621080553836
121,0.6335919108434289,2.3961273070384057
122,0.6608088186446657,2.333318522967226
123,0.635998641719934,2.398529813834268
124,0.6720368865775482,2.2657789597751736
125,0.607044412046218,2.3132605413619975
126,0.613277702454738,2.38852094647951
127,0.6151440277288025,2.1992771020781516
128,0.6096315139695141,2.293989394806135
129,0.597558409845213,2.1711935182967714
130,0.5956348365925728,2.4703409337186293
131,0.6493286176655431,2.32508092886912
132,0.5690399509070492,2.297071721255417
133,0.6233708861388696,2.3041617200412263
134,0.6209959331616804,2.199400525915811
135,0.6185286129589863,2.2086078115396046
136,0.6079516578227916,2.042306184913524
137,0.6076901375703898,2.2170861168591394
138,0.6262278128177562,2.078588724426047
139,0.5930595168226758,2.0129631297846178
140,0.6171325622720921,2.3039215195512135
141,0.6105251605749855,2.1668347914047983
142,0.5915677644561489,2.359114883954151
143,0.5848274470462625,2.271845800329095
144,0.592052563128138,1.9870934463213599
145,0.6421813049939628,2.3524032263390784
146,0.5538791569170618,2.252472273235912
147,0.6056238769035571,2.3190735342435964
148,0.7300246216605862,2.342792754836679
149,0.6370677870095319,2.3272954891837525
150,0.6193144346805329,2.7662282696905867
151,0.566038129884059,2.6918155384382385
152,0.609799950101093,2.545698064935019
153,0.6109265971600466,2.4250591968707877
154,0.6064474064528399,2.7200190078009956
155,0.6166416435980869,2.241786109575524
156,0.6288753191026148,2.4160371877588016
157,0.6327013939166142,2.325804355295142
158,0.6050674761682295,2.463068913428491
159,0.6645251903128117,2.8634342269503477
160,0.6361113084848167,3.1990672952494386
161,0.7348004271556541,3.7326285552283247
162,1.6833566416360688,5.41472947843744
163,1.0661916695829583,2.4945023395890598
164,0.7059383957219342,2.115592393666542
165,0.618584145800321,2.4078492993717493
166,0.6229608386664405,2.1512259126144078
167,0.6030476931199477,2.1912102189417455
168,0.6269064602880855,2.158316318203728
169,0.5736482516248176,2.1815268747137355
170,0.5873400109154837,2.232842276481638
171,0.594100300483066,2.1171328446410262
172,0.5497500845726501,2.1503837454796995
173,0.6188613077427478,2.234331458336238
174,0.5838899036671253,2.2093622047150845
175,0.5226802444929047,2.195375107618033
176,0.5818368955586094,1.8839230055073197
177,0.5556104422340277,2.0557890498913363
178,0.5507674845337506,2.186563456768254
179,0.5802545879749541,2.109076179826535
180,0.5375227904609634,2.2112219571198177
181,0.5345330838555623,2.0818998347220994
182,0.5663983599030863,2.1043553465336813
183,0.5621995760677071,2.0722457202352844
184,0.5242990799859665,2.015350874545073
185,0.580596938249188,2.0326158124070846
186,0.5341668734253359,2.198200890968666
187,0.527327186901881,2.1159210291986477
188,0.5814453352910769,2.029986409341434
189,0.5575389794122122,2.1127888794223417
190,0.5585699451730607,2.016589284957107
191,0.5341287179196135,2.1503541513028153
192,0.5617643109933221,2.265914423714866
193,0.5384663448145325,2.409453104651858
194,0.5730614165042309,2.337984439958779
195,0.5761420323855971,2.0956924344036154
196,0.5726051021491865,2.260993406230885
197,0.5360789868606984,2.347025892569402
198,0.5625285647741567,2.165298764644822
199,0.5682653818087012,1.997324680572292
200,0.5786923351258855,2.301107348387615
201,0.6036344223109422,2.231762329761487
202,0.5463248702892779,2.3508312621064493
203,0.5570364944115961,2.3175656235667073
204,0.5247434823708693,2.3201405829676447
205,0.5460689472210081,2.277191482040746
206,0.6494641135709989,2.091507869314307
207,0.5952119129225838,1.95654931986752
208,0.553224151656258,2.912036446073655
209,0.5870820914539523,2.196613961335086
210,0.5732460263652279,3.2143085685129735
211,0.5634568089500387,2.129510316386692
212,0.5444830487926681,2.187309309170284
213,0.5668676146620313,2.47159301901501
214,0.5522899596886794,3.051743139762925
215,0.5344109151138723,2.842182754311498
216,0.549599205686691,2.193709403167808
217,0.5693900977949241,2.3759371686821864
218,0.5952661553777098,2.7106265665404274
